moviename,openingdate,sales,attendance,screen,playcount,country,country_label,distributor,distributor_label,director,actor,filmrank,filmrank_label,openingmonth
다크 워터스,2020-03-11,1101919740,127902,575,21739,abroad,1,etc_distributor,2,313111,2,PG 12,3,3
